year,calendar_year,automation,real_gdp,capacity,raw_capacity,nominal_gdp,price_level,inflation,labour_share,labour_demand_proxy,investment_share,capital_stock,usownership_share,shadow_participation_share,participant_income_gdp,pass_through_levy_gdp,total_recorded_tax_gdp,use_dividend_gdp,median_use_dividend,mvi_gdp,mvi_real_resident_equivalent,fiscal_issuance_gdp,net_seigniorage_gdp,burn_gdp,money_growth,money_gdp,velocity,demurrage_rate,effective_demurrage,tax_rate,tax_gdp,public_expenditure_gdp,government_consumption_gdp,gini_income,gini_wealth,top10_wealth,top1_wealth,median_income,p10_income,mean_log_consumption,median_consumption,coverage_shortfall,secondary_sales_gdp,legacy_capital_share,ordinary_discounted_dividends,resource_pressure_proxy,output_gap,accounting_residual,goods_residual,equity_residual,controller_at_bound,policy,status,scenario,code
12,2039,0.163031283134,1.4170327126,1.4170327126,1.4170327126,1.61563221047,1.14015166771,0.0207738729623,0.501744984096,0.905552176207,0.224075782078,3.78213494486,0,0,0,0,0.284532313071,0,0,0.107532217622,0.152376670029,0.0385226621638,0.0385226621638,0,0.0574867525538,0.708636391892,1.41116094437,0,0,0.366701162948,0.284532313071,0.323054975235,0.215522757613,0.379969090114,0.731769737069,0.651679378965,0.22361679686,0.616406695602,0.351092724564,-0.455407459049,0.587189384665,0.00390272115651,0,1,2.72001569305,1,2.22044604925e-16,-6.8717559444e-17,-6.8717559444e-17,1.33226762955e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
13,2040,0.186256836159,1.47664149646,1.47664149646,1.47664149646,1.71899962751,1.16412794279,0.0210290225055,0.490596718644,0.892097071779,0.224656420904,3.88694384172,0,0,0,0,0.286264747674,0,0,0.110748606972,0.16353598873,0.0399527589581,0.0399527589581,0,0.0599869254056,0.705977208253,1.4164763229,0,0,0.369210186802,0.286264747674,0.326217506632,0.21546889966,0.382826677863,0.732047522488,0.652167286993,0.22384430184,0.638136024614,0.365721372127,-0.418849816452,0.606041668638,0.00381560446109,0,1,3.00633464254,1,0,1.93756241745e-16,3.22927069575e-17,1.33226762955e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
14,2041,0.211005241898,1.54181544897,1.54181544897,1.54181544897,1.83292976657,1.18881268688,0.0212044940986,0.478717483889,0.877759743265,0.225275131047,4.00105988853,0,0,0,0,0.288236323076,0,0,0.11420085369,0.176076640505,0.0413964066689,0.0413964066689,0,0.062523316356,0.7034919109,1.42148045273,0,0,0.372049916851,0.288236323076,0.329632729745,0.215431876056,0.385839241256,0.73231629907,0.652679835055,0.224087325377,0.662352008327,0.381720246159,-0.380455809275,0.626535482647,0.00372102091705,0,1,3.30806137769,1,0,2.42283811387e-16,6.05709528468e-17,1.33226762955e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
15,2042,0.237165855518,1.61295657717,1.61295657717,1.61295657717,1.95824088332,1.21406918887,0.021245148428,0.466160389351,0.862604289796,0.225861600763,4.1253012497,0.000112539844206,0.000112539844206,3.59487228025e-05,0,0.290508381282,3.59487228025e-05,5.79837288851e-05,0.117864750011,0.190110723746,0.0427796687448,0.0427796687448,0,0.0649678655161,0.701253952993,1.42601691688,0,0,0.375266724359,0.290508381282,0.333288050027,0.215423300016,0.388981212823,0.732516574607,0.653165322764,0.224326011004,0.686338096402,0.399200213748,-0.340294094367,0.646724152525,0.00361830452824,0,0.999887460156,3.62687239238,1,0,-2.26779664153e-16,5.66949160382e-17,1.33226762955e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
16,2043,0.264586041452,1.69041631898,1.69041631898,1.69041631898,2.09556267681,1.23967253112,0.0210888658488,0.452998700103,0.846719136716,0.226303937798,4.26033104422,0.00062977930431,0.00062977930431,0.000208472257576,0,0.292844263601,0.000208472257576,0.000352404906261,0.121530033824,0.205436352423,0.0441420418157,0.0441420418157,0,0.0673614825449,0.699442966737,1.42970913649,0,0,0.378500392993,0.292844263601,0.336986305416,0.215456271592,0.392348471807,0.73246780008,0.653475738958,0.224503708614,0.715892430006,0.418271660069,-0.298425743916,0.676617141581,0.00351523396214,0,0.999370220696,3.96447909492,1,0,-1.58939129368e-16,-2.64898548947e-17,1.33226762955e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
17,2044,0.293072490725,1.77446349539,1.77446349539,1.77446349539,2.2458216159,1.26563416026,0.0209423283037,0.439325204452,0.830216272421,0.226637652417,4.40687142246,0.00177544787755,0.00177544787755,0.00060881872818,0,0.295099911376,0.00060881872818,0.00108032660847,0.125117269079,0.222016026624,0.0455045540906,0.0455045540906,0,0.0697231754521,0.698150590298,1.43235573227,0,0,0.38158039669,0.295099911376,0.340604465467,0.215487196388,0.395888745283,0.732031475548,0.653499025279,0.224574987251,0.746397093469,0.43896634133,-0.255032818321,0.705897166621,0.00341012589227,0,0.998224552122,4.32244094115,1,0,4.94350493718e-17,1.2358762343e-16,4.4408920985e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
18,2045,0.322395092313,1.8653052783,1.8653052783,1.8653052783,2.41000138415,1.29201445586,0.0208435394892,0.42525035569,0.813229005593,0.226901555831,4.56569980686,0.00369728560518,0.00369728560518,0.00131365297354,0,0.297502243741,0.00131365297354,0.00245036382541,0.128619854986,0.239915294399,0.0466256607055,0.0466256607055,0,0.071666785261,0.697215198602,1.43427739671,0,0,0.384818060345,0.297502243741,0.344127904447,0.215508049461,0.399439657558,0.731127978541,0.653173511322,0.224513074996,0.774652790028,0.461325635663,-0.210309427473,0.73240258233,0.00330203930361,0,0.996302714395,4.7021284169,1,0,-9.21346379239e-17,-4.60673189619e-17,1.33226762955e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
19,2046,0.352293356219,1.96307438355,1.96307438355,1.96307438355,2.58884885476,1.31877267436,0.0207104637139,0.410899189015,0.795908244161,0.227170640206,4.73771068293,0.0064052442091,0.0064052442091,0.00236049730803,0,0.298927693564,0.00236049730803,0.00463383179783,0.130874728387,0.25691682675,0.0474831812833,0.0474831812833,0,0.0731580912884,0.696532116911,1.43568397741,0,0,0.386796502715,0.298927693564,0.346410874847,0.21553614646,0.403858350625,0.729846764375,0.652560462218,0.224340455058,0.802927312945,0.485447729268,-0.165210057791,0.760973660024,0.00329284528403,0,0.993594755791,5.10467166097,1,0,3.43078514633e-16,4.28848143291e-17,3.33066907388e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
20,2047,0.382485101996,2.0678300401,2.0678300401,2.0678300401,2.78374114353,1.3462137069,0.0208080081364,0.396407151042,0.778417461838,0.227442365918,4.92376019859,0.00989980556786,0.00989980556786,0.00378385703793,0,0.301608027533,0.00378385703793,0.00782437325048,0.134259499457,0.277625826147,0.0481670225921,0.0481670225921,0,0.0743585320908,0.69593428262,1.43691728511,0,0,0.390401976795,0.301608027533,0.349775050125,0.215515550668,0.407063373839,0.728054634747,0.651570061311,0.224023767188,0.835422365521,0.511180669576,-0.118714115218,0.78900841061,0.00316530697503,0,0.990100194432,5.53099695057,1,0,-1.19647226597e-16,3.98824088657e-17,1.11022302463e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
21,2048,0.412676847773,2.17952766874,2.17952766874,2.17952766874,2.99532349421,1.3742993664,0.0208627050501,0.381915113069,0.760926679515,0.22771409163,5.12464374995,0.0141717850809,0.0141717850809,0.00561335472029,0,0.30446877468,0.00561335472029,0.0122344619273,0.137371654157,0.299405321136,0.0484068830144,0.0484068830144,0,0.0748434454838,0.695182064215,1.43847209454,0,0,0.394243597326,0.30446877468,0.352875657694,0.215504003537,0.410092044941,0.725808129851,0.650240790028,0.223577240891,0.870094772768,0.53863551228,-0.0713938267921,0.822658249136,0.00304279894858,0,0.985828214919,5.98178012236,1,0,-7.41304254296e-17,7.41304254296e-17,5.55111512313e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
22,2049,0.442575111679,2.29801482443,2.29801482443,2.29801482443,3.22410625681,1.40299628294,0.0208811247637,0.367563946394,0.743605918083,0.227983176005,5.34107384313,0.0192025355956,0.0192025355956,0.00787204217854,0,0.307104628178,0.00787204217854,0.0180900696248,0.140126385791,0.322012511842,0.0485218728211,0.0485218728211,0,0.0751284813179,0.694373778383,1.44014654806,0,0,0.397795253462,0.307104628178,0.355626500999,0.215500115208,0.412998437008,0.723128939678,0.64858165593,0.223003254276,0.907387087055,0.567779722673,-0.0236088002096,0.854601562585,0.00292752635013,0,0.980797464404,6.45740614269,1,0,2.06610378727e-16,-3.44350631211e-17,8.881784197e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
23,2050,0.471897713267,2.42303280726,2.42303280726,2.42303280726,3.47045341556,1.43227669273,0.0208699125917,0.353489097632,0.726618651255,0.228247079419,5.57365957414,0.024964539197,0.024964539197,0.0105750585118,0,0.309432476344,0.0105750585118,0.0256237137128,0.142422162151,0.345093571374,0.0484921678441,0.0484921678441,0,0.0751718364569,0.693576419203,1.4418021898,0,0,0.400947593579,0.309432476344,0.357924644188,0.215502482037,0.415795793515,0.720041195257,0.64660481558,0.222305561951,0.94374013215,0.598556129145,0.0243165905821,0.888953341613,0.0028223247146,0,0.975035460803,6.9579381669,1,0,0,3.19907197039e-17,5.55111512313e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
24,2051,0.50038416254,2.55422414219,2.55422414219,2.55422414219,3.73462501641,1.46213676189,0.0208479753375,0.339815601981,0.71011578696,0.228503457463,5.82288904732,0.0314223415606,0.0314223415606,0.0137287659747,0,0.311486665075,0.0137287659747,0.0350663454949,0.144288804598,0.36854594815,0.0483092525456,0.0483092525456,0,0.0749543395236,0.692825005104,1.44336591871,0,0,0.403743436167,0.311486665075,0.35979591762,0.215507113023,0.418409513058,0.716561393208,0.644318766114,0.221486697144,0.987460437426,0.630872598709,0.0721579336372,0.93248746024,0.00272145543657,0,0.968577658439,7.48309884658,1,0,1.7836698781e-16,-8.91834939049e-17,9.99200722163e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
25,2052,0.527804348473,2.69114551496,2.69114551496,2.69114551496,4.01650832839,1.49249020763,0.0207596488428,0.326653912733,0.69423063388,0.228750239136,6.08911588458,0.0385337570129,0.0385337570129,0.0173304389666,0,0.31279744252,0.0173304389666,0.0466387330972,0.145236458119,0.390852442877,0.0479647764871,0.0479647764871,0,0.0744561440629,0.692166502091,1.44473908659,0,0,0.405572174401,0.31279744252,0.360762219007,0.215525760887,0.421237862853,0.712749634229,0.641763638669,0.220561255547,1.03199261046,0.664672419278,0.1193847678,0.970590676511,0.00266617715266,0,0.961466242987,8.03226567717,1,0,-1.10565987555e-16,2.76414968886e-17,4.4408920985e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
26,2053,0.553964962093,2.83328517515,2.83328517515,2.83328517515,4.3159088817,1.52328784958,0.0206350713684,0.314096818195,0.679075180411,0.228985684659,6.37255067717,0.0462512552903,0.0462512552903,0.0213685151697,0,0.313288490311,0.0213685151697,0.0605430972451,0.14526883805,0.411588045258,0.0475324154379,0.0475324154379,0,0.0737909161154,0.691682372373,1.44575030381,0,0,0.40633290988,0.313288490311,0.360820905749,0.215552067699,0.424274783145,0.708643658041,0.638964826842,0.219538389906,1.07728757118,0.699828145099,0.165676531488,1.01034904295,0.00265547439506,0,0.95374874471,8.60448095609,1,0,-1.02895872462e-16,-1.02895872462e-16,6.66133814775e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
27,2054,0.578713367833,2.98008337477,2.98008337477,2.98008337477,4.63284050421,1.5546009697,0.0205562724931,0.30221758344,0.664737851897,0.22920842031,6.67325783926,0.0545234347371,0.0545234347371,0.0258233544191,0,0.313482837096,0.0258233544191,0.0769557491851,0.144904202893,0.431826605977,0.0469900766364,0.0469900766364,0,0.0729246791929,0.691354606675,1.44643572249,0,0,0.406702467121,0.313482837096,0.360472913732,0.215568710839,0.427028859215,0.704231726604,0.635912774723,0.21841422234,1.11880976443,0.73614409831,0.211157625235,1.05047644388,0.00264348595823,0,0.945476565263,9.19847562476,1,0,-1.91713575914e-16,2.39641969892e-17,1.11022302463e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
28,2055,0.601938920858,3.12414213259,3.12414213259,3.13095417298,4.95649860698,1.5865150805,0.0205288118407,0.291069317988,0.651282747469,0.229417450288,6.9895950913,0.063296490923,0.063296490923,0.0306684008675,0,0.315266424207,0.0306684008675,0.0958124432896,0.14456047272,0.451627463533,0.044868559931,0.044868559931,0,0.0694334763048,0.69107788602,1.4470149027,0,0,0.40912738593,0.315266424207,0.360134984138,0.215574511417,0.428764847754,0.69956336439,0.632661051313,0.217211653117,1.15962999842,0.771764157928,0.253973821863,1.0943978616,0.00262195269742,0,0.936703509077,9.81136870785,1.0021804515,0,-1.79194727998e-16,0,3.33066907388e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
29,2056,0.623571972982,3.22389205849,3.22389205849,3.28501314086,5.22069751186,1.61937726734,0.0207134412049,0.280685452969,0.638750215946,0.229612147757,7.31046416551,0.0725156023399,0.0725156023399,0.0358716141076,0,0.327750637616,0.0358716141076,0.115646211847,0.146760727475,0.473140743804,0.0345456075848,0.0345456075848,0,0.0526525466651,0.690650768167,1.4479097774,0,0,0.425435884875,0.327750637616,0.362296245201,0.215535517726,0.425513193724,0.694810625342,0.629427285151,0.216027300787,1.1783826867,0.796172641643,0.28392685781,1.12461802086,0.00250229032059,0,0.92748439766,10.4322304919,1.01895878685,0,-4.25315974389e-17,0,4.4408920985e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
30,2057,0.643580985584,3.32759526051,3.32759526051,3.43963732902,5.49913918805,1.65258655502,0.0205074434164,0.27108112692,0.627158528386,0.22979222887,7.63649184727,0.0821261729914,0.0821261729914,0.0413970268535,0,0.325930121836,0.0413970268535,0.137752550357,0.14480778888,0.481861711962,0.0344566923803,0.0344566923803,0,0.0525510342595,0.690137267764,1.44898710258,0,0,0.423171686983,0.325930121836,0.360386814216,0.215579025336,0.427969005927,0.689893435629,0.626011345509,0.214764937169,1.20722482986,0.822017063334,0.31253734068,1.15131148722,0.00252216588862,0,0.917873827009,11.0597435538,1.03367058183,0,2.01890329861e-16,8.07561319442e-17,6.66133814775e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
31,2058,0.661968262544,3.43542007132,3.43542007132,3.59446978512,5.79329358718,1.68634212612,0.0204259020497,0.262255233979,0.616506350099,0.229957714363,7.96830368391,0.0920748920978,0.0920748920978,0.047206297837,0,0.323607701986,0.047206297837,0.162173463082,0.142815380932,0.490630826146,0.0348039310183,0.0348039310183,0,0.0531280217079,0.68989948887,1.44948650656,0,0,0.420246664401,0.323607701986,0.358411633005,0.215596252073,0.429971637754,0.684672175682,0.622313180742,0.213386054719,1.23827906161,0.848833440632,0.341174183041,1.18391163894,0.00250364530646,0,0.907925107902,11.6926385601,1.0462970206,0,7.66557404984e-17,3.83278702492e-17,1.33226762955e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
32,2059,0.678764834065,3.54752915634,3.54752915634,3.74923282203,6.10482155972,1.72086578874,0.0204725139047,0.254192879649,0.606775704564,0.230108883507,8.30652343625,0.102310590987,0.102310590987,0.0532601531424,0,0.321861080132,0.0532601531424,0.188941946144,0.141251780001,0.50109480794,0.0349771042086,0.0349771042086,0,0.0534251148198,0.689671143268,1.44996642206,0,0,0.418060519516,0.321861080132,0.356838184341,0.215586404339,0.430952873438,0.679087387284,0.618293571088,0.211875959992,1.27450386239,0.876623618663,0.370687460499,1.21818296505,0.00241694814297,0,0.897689409013,12.3297103518,1.05685750752,0,-7.2744011517e-17,-3.63720057585e-17,1.11022302463e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
33,2060,0.694024979188,3.66408054391,3.66408054391,3.90373042252,6.43381539992,1.75591538527,0.0203674201414,0.24686800999,0.597935146666,0.230246224813,8.65177274272,0.112784894464,0.112784894464,0.0595196406699,0,0.318959077781,0.0595196406699,0.218084757359,0.138365202107,0.506981244994,0.0350147332029,0.0350147332029,0,0.0535062344563,0.689419468625,1.45049573664,0,0,0.414365071095,0.318959077781,0.353973810984,0.215608608877,0.432624723584,0.673289727937,0.614067490685,0.210279034988,1.3132896792,0.905694235957,0.400190445983,1.24980452881,0.00242383724383,0,0.887215105536,12.969829586,1.06540518849,0,0,-6.90242386898e-17,1.11022302463e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
34,2061,0.707820792078,3.78522887891,3.78522887891,4.05784606224,6.78121985552,1.79149532893,0.0202629033049,0.240246019802,0.589942910576,0.230370387129,9.00467102036,0.123452677386,0.123452677386,0.0659471547413,0,0.315297336281,0.0659471547413,0.249625074609,0.134886825517,0.510577507332,0.0352201852921,0.0352201852921,0,0.053845240634,0.689320434031,1.45070412921,0,0,0.409674122472,0.315297336281,0.350517521573,0.215630696056,0.434389337493,0.667298400881,0.609652965393,0.208602521187,1.34989452847,0.935961437067,0.42981604716,1.28299540373,0.00245227746045,0,0.876547322614,13.6119503041,1.07202132078,0,-1.96464302579e-16,-9.82321512896e-17,6.66133814775e-16,0,B7: equal citizen-equity comparator,ok,medium,B7
35,2062,0.720237095837,3.91112678955,3.91112678955,4.21153705641,7.14831692742,1.82768734231,0.0202021254465,0.234286193998,0.582749856292,0.230482133863,9.3658356074,0.134272346416,0.134272346416,0.0725072165799,0,0.311405388032,0.0725072165799,0.283584917201,0.131165422873,0.513004599261,0.0354035769517,0.0354035769517,0,0.0541404628106,0.689324417553,1.45069574577,0,0,0.404675968857,0.311405388032,0.346808964983,0.215643542111,0.435901767804,0.661118194426,0.605058336193,0.206850211949,1.38804742963,0.967417914119,0.459819980905,1.31851467284,0.00247605720731,0,0.865727653584,14.2551139425,1.07680913533,0,2.48500011602e-16,9.31875043509e-17,1.11022302463e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
36,2063,0.731366905123,4.04192627799,4.04192627799,4.36482656027,7.53650986249,1.86458370197,0.0201874570154,0.228943885541,0.576302098254,0.230582302146,9.73588213724,0.145205972301,0.145205972301,0.0791670189229,0,0.307526993133,0.0791670189229,0.319987254135,0.127405338114,0.514962984078,0.035524987651,0.035524987651,0,0.0543346339759,0.689343464955,1.45065566128,0,0,0.399687964016,0.307526993133,0.343051980784,0.215646642671,0.436994111256,0.654755130257,0.600292020439,0.205025915475,1.42779607526,1.00008577639,0.490418600005,1.35295424199,0.00248053392842,0,0.854794027699,14.8984503786,1.07988772186,0,0,8.83875728857e-17,1.11022302463e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
37,2064,0.741307547172,4.17778006867,4.17778006867,4.51779425824,7.94729743788,1.90227759893,0.0202157172804,0.224172377357,0.570543252525,0.230671767925,10.1154251234,0.156219300064,0.156219300064,0.0858967585114,0,0.303830879873,0.0858967585114,0.358857765672,0.123782520132,0.517136145459,0.035592309457,0.035592309457,0,0.0544464666977,0.689304324502,1.45073803319,0,0,0.39493010552,0.303830879873,0.33942318933,0.215640669197,0.437540744888,0.648215386228,0.595361564329,0.203133041975,1.47110802539,1.03399073905,0.52179371262,1.39753666112,0.00245362298044,0,0.843780699936,15.541176612,1.08138633054,0,5.58792738439e-17,-5.58792738439e-17,1.22124532709e-15,0,B7: equal citizen-equity comparator,ok,medium,B7
38,2065,0.750157476529,4.31884286954,4.31884286954,4.67056660722,8.38175660554,1.94074127231,0.0202198004129,0.219924411266,0.56541628209,0.230751417289,10.5050787292,0.167281664084,0.167281664084,0.0926697890452,0,0.299939331946,0.0926697890452,0.400226257639,0.119917800502,0.517906137628,0.0356182747144,0.0356182747144,0,0.0544976096758,0.689193264999,1.45097181123,0,0,0.389912102131,0.299939331946,0.33555760666,0.215639806158,0.437936171446,0.641549623609,0.590307612149,0.201187716126,1.51690053779,1.06923875865,0.553724863607,1.44386784406,0.00242937276764,0,0.832718335916,16.182593654,1.08143934575,0,-5.29828329251e-17,-2.64914164626e-17,0,0,B7: equal citizen-equity comparator,ok,medium,B7
